SUMMARY 01/29/2011  $-5744.80    46
        BUY     04/30/2010  $-44.00
        SELL    04/30/2010  $19.69
        SELL    04/30/2010  $71.12
        BUY     04/30/2010  $-47.15
        SELL    04/30/2010  $97.27
        SELL    05/01/2010  $59.65
        BUY     05/01/2010  $-51.43
        SELL    05/01/2010  $59.99
        SELL    05/01/2010  $31.03
        SELL    05/01/2010  $91.83
        BUY     05/01/2010  $-28.85
        BUY     05/01/2010  $-49.06
        SELL    05/01/2010  $19.12
        SELL    05/01/2010  $79.77
        BUY     05/01/2010  $-44.56
        BUY     05/02/2010  $-94.13
        BUY     05/02/2010  $-55.30
        SELL    05/02/2010  $52.41
        BUY     05/02/2010  $-77.08
        SELL    05/02/2010  $4.19
        BUY     05/02/2010  $-35.06
      SELL    05/02/2010  $6.24
      BUY     05/02/2010  $-78.41
      SELL    05/02/2010  $44.36
      BUY     05/02/2010  $-30.58
      SELL    05/02/2010  $43.11
      BUY     05/03/2010  $-24.83
      SELL    05/03/2010  $84.07
      SELL    05/03/2010  $13.12
      BUY     05/03/2010  $-3.69
      SELL    05/03/2010  $37.41
      SELL    05/03/2010  $29.35
      SELL    05/03/2010  $55.18
      SUMMARY 05/09/2010  $-324.97    30
        SUMMARY 05/05/2010  $-216.81    22
          SELL    05/03/2010  $33.46
          BUY     05/03/2010  $-49.45
          SELL    05/03/2010  $6.27
          SELL    05/03/2010  $26.82
          BUY     05/03/2010  $-37.62
          SELL    05/03/2010  $7.66
          SELL    05/04/2010  $17.20
          BUY     05/04/2010  $-33.84
          BUY     05/04/2010  $-80.41
          BUY     05/04/2010  $-88.72
          BUY     05/04/2010  $-26.34
          BUY     05/04/2010  $-39.47
          SELL    05/04/2010  $49.62
          BUY     05/04/2010  $-45.97
          SELL    05/04/2010  $65.09
          BUY     05/04/2010  $-33.87
          SELL    05/04/2010  $51.62
          BUY     05/05/2010  $-40.12
          SELL    05/05/2010  $33.33
          SELL    05/05/2010  $17.59
          SELL    05/05/2010  $33.12
          BUY     05/05/2010  $-82.78
        SELL    05/05/2010  $9.16
        SELL    05/05/2010  $69.60
        SELL    05/05/2010  $87.53
        SELL    05/05/2010  $36.67
        SELL    05/05/2010  $25.63
        BUY     05/05/2010  $-87.97
        SELL    05/06/2010  $76.55
        SELL    05/06/2010  $98.18
        BUY     05/06/2010  $-77.31
        SELL    05/06/2010  $67.66
        BUY     05/06/2010  $-37.40
        BUY     05/06/2010  $-65.34
        BUY     05/06/2010  $-17.48
        BUY     05/06/2010  $-32.27
        SELL    05/06/2010  $3.20
        SELL    05/06/2010  $39.39
        BUY     05/06/2010  $-63.08
        SELL    05/06/2010  $79.72
        BUY     05/06/2010  $-96.44
        BUY     05/07/2010  $-3.90
        SELL    05/07/2010  $22.96
        BUY     05/07/2010  $-13.80
        SUMMARY 05/08/2010  $-171.03    19
          BUY     05/07/2010  $-98.43
          SELL    05/07/2010  $96.15
          BUY     05/07/2010  $-30.25
          SELL    05/07/2010  $83.20
          SELL    05/07/2010  $36.18
          BUY     05/07/2010  $-90.00
          BUY     05/07/2010  $-14.79
          BUY     05/07/2010  $-38.61
          SELL    05/08/2010  $4.81
          SELL    05/08/2010  $72.03
          BUY     05/08/2010  $-71.21
          BUY     05/08/2010  $-2.21
          SELL    05/08/2010  $7.19
          BUY     05/08/2010  $-94.87
          BUY     05/08/2010  $-37.54
          BUY     05/08/2010  $-7.94
          BUY     05/08/2010  $-35.13
          SELL    05/08/2010  $15.55
          SELL    05/08/2010  $34.84
        SELL    05/08/2010  $33.03
        SELL    05/08/2010  $21.54
        SELL    05/09/2010  $7.01
        SELL    05/09/2010  $13.39
        BUY     05/09/2010  $-97.44
        BUY     05/09/2010  $-35.92
      SELL    05/09/2010  $26.46
      BUY     05/09/2010  $-7.75
      BUY     05/09/2010  $-29.97
      BUY     05/09/2010  $-55.10
      SUMMARY 05/17/2010  $-482.44    32
        BUY     05/09/2010  $-59.51
        SELL    05/09/2010  $38.59
        SELL    05/10/2010  $22.37
        BUY     05/10/2010  $-83.18
        SELL    05/10/2010  $89.57
        SELL    05/10/2010  $31.25
        BUY     05/10/2010  $-29.06
        BUY     05/10/2010  $-66.95
        SELL    05/10/2010  $67.77
        SUMMARY 05/15/2010  $-530.43    36
          BUY     05/10/2010  $-38.76
          BUY     05/10/2010  $-70.89
          SELL    05/10/2010  $8.30
          SELL    05/10/2010  $82.30
          SELL    05/10/2010  $46.86
          BUY     05/11/2010  $-47.71
          BUY     05/11/2010  $-64.54
          BUY     05/11/2010  $-36.65
          BUY     05/11/2010  $-28.14
          SELL    05/11/2010  $44.08
          BUY     05/11/2010  $-77.42
          BUY     05/11/2010  $-89.13
          BUY     05/11/2010  $-74.15
          BUY     05/11/2010  $-74.30
          SELL    05/11/2010  $48.78
          BUY     05/11/2010  $-89.20
          BUY     05/12/2010  $-58.15
          BUY     05/12/2010  $-65.71
          SELL    05/12/2010  $56.09
          SELL    05/12/2010  $30.07
          SELL    05/12/2010  $45.80
          BUY     05/12/2010  $-41.58
          BUY     05/12/2010  $-96.60
          SELL    05/12/2010  $65.57
          SELL    05/12/2010  $82.89
          BUY     05/12/2010  $-32.02
          BUY     05/12/2010  $-57.10
          BUY     05/12/2010  $-78.09
          BUY     05/12/2010  $-71.46
          SELL    05/13/2010  $93.62
          SELL    05/13/2010  $57.74
          BUY     05/13/2010  $-93.63
          SUMMARY 05/15/2010  $297.47    21
            BUY     05/13/2010  $-12.03
            BUY     05/13/2010  $-74.77
            SELL    05/13/2010  $44.23
            BUY     05/13/2010  $-10.94
            BUY     05/13/2010  $-60.13
            SELL    05/13/2010  $77.23
            SELL    05/13/2010  $1.74
            BUY     05/13/2010  $-12.24
            SELL    05/13/2010  $16.80
            SELL    05/13/2010  $1.74
            SELL    05/13/2010  $84.66
            SELL    05/14/2010  $77.28
            SELL    05/14/2010  $73.77
            BUY     05/14/2010  $-70.42
            SELL    05/14/2010  $71.79
            SELL    05/14/2010  $58.06
            BUY     05/14/2010  $-39.17
            BUY     05/14/2010  $-2.77
            BUY     05/14/2010  $-69.55
            SELL    05/14/2010  $79.19
            SELL    05/15/2010  $63.00
          BUY     05/15/2010  $-95.32
          BUY     05/15/2010  $-17.68
          BUY     05/15/2010  $-91.77
        BUY     05/15/2010  $-69.38
        SELL    05/15/2010  $70.48
        BUY     05/15/2010  $-36.86
        BUY     05/15/2010  $-28.03
        SELL    05/16/2010  $24.16
        SELL    05/16/2010  $81.27
        BUY     05/16/2010  $-3.78
        BUY     05/16/2010  $-6.34
        BUY     05/16/2010  $-46.26
        BUY     05/16/2010  $-22.36
        SELL    05/16/2010  $69.48
        SELL    05/16/2010  $1.82
        SELL    05/16/2010  $84.15
        BUY     05/16/2010  $-0.25
        BUY     05/16/2010  $-86.74
        SELL    05/17/2010  $45.82
        BUY     05/17/2010  $-1.29
        SELL    05/17/2010  $0.14
        BUY     05/17/2010  $-69.04
        SELL    05/17/2010  $14.78
        SELL    05/17/2010  $85.06
        BUY     05/17/2010  $-69.69
      SELL    05/17/2010  $88.51
      BUY     05/17/2010  $-99.32
      SELL    05/17/2010  $33.66
      SELL    05/18/2010  $96.20
      SELL    05/18/2010  $25.24
      BUY     05/18/2010  $-79.64
      SELL    05/18/2010  $63.96
      SELL    05/18/2010  $34.41
      SELL    05/18/2010  $56.36
      SELL    05/18/2010  $91.64
      SELL    05/18/2010  $51.54
      SELL    05/18/2010  $28.06
      SELL    05/18/2010  $86.58
      SUMMARY 05/20/2010  $104.85    16
        BUY     05/19/2010  $-21.32
        SELL    05/19/2010  $73.46
        BUY     05/19/2010  $-47.37
        BUY     05/19/2010  $-30.72
        BUY     05/19/2010  $-40.89
        BUY     05/19/2010  $-56.04
        BUY     05/19/2010  $-94.27
        SELL    05/19/2010  $9.05
        BUY     05/19/2010  $-0.87
        SELL    05/19/2010  $27.42
        SELL    05/19/2010  $92.78
        SELL    05/20/2010  $55.78
        SELL    05/20/2010  $54.81
        SELL    05/20/2010  $95.57
        BUY     05/20/2010  $-51.77
        SELL    05/20/2010  $39.23
      SELL    05/20/2010  $65.45
      SELL    05/20/2010  $30.80
    SELL    05/20/2010  $2.89
    SELL    05/21/2010  $62.44
    BUY     05/21/2010  $-71.49
    SELL    05/21/2010  $53.99
    SELL    05/21/2010  $60.83
    SELL    05/21/2010  $72.96
    SELL    05/21/2010  $0.19
  SUMMARY 01/29/2011  $-1166.51    47
    BUY     05/21/2010  $-24.53
    SELL    05/21/2010  $20.50
    SELL    05/21/2010  $86.71
    SUMMARY 05/31/2010  $-296.75    24
      SELL    05/21/2010  $77.52
      BUY     05/21/2010  $-1.36
      SUMMARY 05/26/2010  $193.56    35
        BUY     05/22/2010  $-37.73
        BUY     05/22/2010  $-49.07
        SELL    05/22/2010  $42.49
        SELL    05/22/2010  $25.84
        BUY     05/22/2010  $-58.95
        BUY     05/22/2010  $-48.26
        SELL    05/22/2010  $48.39
        BUY     05/22/2010  $-16.20
        BUY     05/22/2010  $-24.20
        BUY     05/22/2010  $-71.93
        SELL    05/22/2010  $47.82
        SELL    05/22/2010  $53.35
        BUY     05/22/2010  $-2.91
        BUY     05/22/2010  $-1.27
        SELL    05/22/2010  $31.51
        BUY     05/22/2010  $-97.31
        SELL    05/23/2010  $35.17
        BUY     05/23/2010  $-25.09
        SELL    05/23/2010  $21.69
        SELL    05/23/2010  $34.65
        BUY     05/23/2010  $-54.43
        BUY     05/23/2010  $-3.02
        SELL    05/23/2010  $77.47
        BUY     05/23/2010  $-23.83
        BUY     05/23/2010  $-51.08
        SELL    05/23/2010  $75.76
        BUY     05/23/2010  $-91.18
        SUMMARY 05/25/2010  $462.98    20
          SELL    05/24/2010  $19.27
          SELL    05/24/2010  $33.48
          SELL    05/24/2010  $82.18
          SELL    05/24/2010  $41.99
          BUY     05/24/2010  $-63.35
          BUY     05/24/2010  $-90.78
          SELL    05/24/2010  $92.75
          SELL    05/24/2010  $34.10
          SELL    05/24/2010  $32.59
          BUY     05/24/2010  $-15.70
          SELL    05/24/2010  $80.33
          SELL    05/25/2010  $22.72
          BUY     05/25/2010  $-16.44
          BUY     05/25/2010  $-99.03
          SELL    05/25/2010  $38.79
          SELL    05/25/2010  $97.22
          BUY     05/25/2010  $-3.31
          SELL    05/25/2010  $12.90
          SELL    05/25/2010  $94.60
          SELL    05/25/2010  $68.67
        BUY     05/25/2010  $-76.46
        BUY     05/25/2010  $-13.40
        BUY     05/25/2010  $-42.07
        SELL    05/26/2010  $43.41
        SELL    05/26/2010  $64.88
        BUY     05/26/2010  $-48.34
        BUY     05/26/2010  $-35.12
      SELL    05/26/2010  $11.11
      SELL    05/26/2010  $72.43
      SELL    05/26/2010  $64.97
      BUY     05/26/2010  $-94.46
      BUY     05/26/2010  $-90.85
      SUMMARY 05/30/2010  $-132.43    45
        BUY     05/27/2010  $-4.08
        BUY     05/27/2010  $-20.66
        BUY     05/27/2010  $-83.31
        BUY     05/27/2010  $-27.81
        SELL    05/27/2010  $49.55
        SELL    05/27/2010  $32.72
        SELL    05/27/2010  $73.28
        SELL    05/27/2010  $90.19
        SELL    05/27/2010  $63.58
        BUY     05/27/2010  $-52.08
        SELL    05/27/2010  $13.55
        SELL    05/27/2010  $72.70
        BUY     05/27/2010  $-87.89
        SELL    05/28/2010  $64.92
        BUY     05/28/2010  $-70.68
        BUY     05/28/2010  $-56.40
        SELL    05/28/2010  $2.68
        BUY     05/28/2010  $-77.23
        SELL    05/28/2010  $37.59
        SELL    05/28/2010  $88.35
        SELL    05/28/2010  $28.27
        SELL    05/28/2010  $15.89
        SELL    05/28/2010  $12.72
        BUY     05/28/2010  $-58.93
        SELL    05/28/2010  $4.28
        BUY     05/29/2010  $-95.88
        BUY     05/29/2010  $-72.70
        BUY     05/29/2010  $-77.80
        SELL    05/29/2010  $5.47
        SELL    05/29/2010  $57.87
        BUY     05/29/2010  $-63.84
        SELL    05/29/2010  $36.34
        BUY     05/29/2010  $-82.05
        BUY     05/29/2010  $-14.82
        SELL    05/29/2010  $56.10
        BUY     05/29/2010  $-54.82
        SELL    05/29/2010  $53.77
        SELL    05/29/2010  $96.39
        SELL    05/30/2010  $91.84
        BUY     05/30/2010  $-4.33
        BUY     05/30/2010  $-80.66
        BUY     05/30/2010  $-58.62
        BUY     05/30/2010  $-12.73
        BUY     05/30/2010  $-71.26
        SELL    05/30/2010  $48.10
      BUY     05/30/2010  $-46.13
      SELL    05/30/2010  $46.46
      BUY     05/30/2010  $-4.00
      BUY     05/30/2010  $-34.41
      BUY     05/30/2010  $-10.63
      SELL    05/31/2010  $2.87
      BUY     05/31/2010  $-83.55
      BUY     05/31/2010  $-97.71
      SELL    05/31/2010  $11.32
      BUY     05/31/2010  $-21.31
      BUY     05/31/2010  $-92.49
      BUY     05/31/2010  $-67.18
      BUY     05/31/2010  $-48.87
      SELL    05/31/2010  $90.93
      BUY     05/31/2010  $-42.54
    SUMMARY 06/22/2010  $747.62    59
      BUY     05/31/2010  $-26.55
      BUY     06/01/2010  $-23.19
      BUY     06/01/2010  $-98.32
      BUY     06/01/2010  $-79.48
      SELL    06/01/2010  $98.21
      SUMMARY 06/07/2010  $12.72    43
        SELL    06/01/2010  $16.56
        BUY     06/01/2010  $-5.02
        SELL    06/01/2010  $66.52
        BUY     06/01/2010  $-27.34
        BUY     06/01/2010  $-47.96
        SELL    06/01/2010  $26.74
        SELL    06/01/2010  $15.99
        SELL    06/01/2010  $7.40
        SELL    06/02/2010  $53.70
        BUY     06/02/2010  $-95.00
        SELL    06/02/2010  $74.47
        BUY     06/02/2010  $-90.18
        SELL    06/02/2010  $73.19
        BUY     06/02/2010  $-65.54
        SELL    06/02/2010  $71.86
        BUY     06/02/2010  $-65.33
        BUY     06/02/2010  $-34.47
        BUY     06/03/2010  $-59.84
        SELL    06/03/2010  $5.97
        BUY     06/03/2010  $-14.91
        SELL    06/03/2010  $50.61
        BUY     06/03/2010  $-4.25
        BUY     06/03/2010  $-88.98
        BUY     06/03/2010  $-20.31
        BUY     06/03/2010  $-37.18
        SELL    06/03/2010  $58.03
        BUY     06/03/2010  $-85.14
        SELL    06/03/2010  $3.47
        SELL    06/04/2010  $45.86
        BUY     06/04/2010  $-61.82
        BUY     06/04/2010  $-73.55
        BUY     06/04/2010  $-56.03
        BUY     06/04/2010  $-12.90
        BUY     06/04/2010  $-84.37
        BUY     06/04/2010  $-7.30
        SELL    06/04/2010  $53.44
        SELL    06/04/2010  $91.94
        SELL    06/04/2010  $41.87
        SELL    06/04/2010  $35.78
        SELL    06/04/2010  $43.70
        BUY     06/04/2010  $-36.40
        SUMMARY 06/06/2010  $189.17    26
          SELL    06/05/2010  $66.95
          SELL    06/05/2010  $35.15
          BUY     06/05/2010  $-7.24
          BUY     06/05/2010  $-37.87
          BUY     06/05/2010  $-95.04
          BUY     06/05/2010  $-42.99
          BUY     06/05/2010  $-41.40
          SELL    06/05/2010  $91.89
          SELL    06/05/2010  $17.85
          SELL    06/05/2010  $59.68
          BUY     06/05/2010  $-81.84
          SELL    06/05/2010  $43.04
          SELL    06/05/2010  $85.74
          BUY     06/05/2010  $-12.43
          BUY     06/06/2010  $-60.02
          SELL    06/06/2010  $40.20
          BUY     06/06/2010  $-50.92
          SELL    06/06/2010  $19.42
